start_frame,end_frame,num_vehicles,scenario
3975,4025,52,Cut-In
3976,4026,52,Cut-In
3977,4027,52,Cut-In
3978,4028,51,Cut-In
3979,4029,51,Cut-In
3980,4030,52,Cut-In
3981,4031,52,Cut-In
3982,4032,53,Cut-In
3983,4033,53,Cut-In
3984,4034,52,Cut-In
3985,4035,52,Cut-In
3986,4036,52,Cut-In
3987,4037,53,Cut-In
3988,4038,54,Cut-In
3989,4039,54,Cut-In
3990,4040,54,Cut-In
3991,4041,54,Cut-In
3992,4042,54,Cut-In
3993,4043,53,Cut-In
3994,4044,53,Cut-In
3995,4045,54,Cut-In
3996,4046,53,Cut-In
3997,4047,53,Cut-In
3998,4048,52,Cut-In
3999,4049,53,Cut-In
4000,4050,53,Cut-In
4001,4051,53,Cut-In
4002,4052,54,Cut-In
4003,4053,54,Cut-In
4004,4054,54,Cut-In
4005,4055,54,Cut-In
4006,4056,54,Cut-In
4007,4057,53,Cut-In
4008,4058,53,Cut-In
4009,4059,53,Cut-In
4010,4060,53,Cut-In
4011,4061,53,Cut-In
4012,4062,53,Cut-In
4013,4063,53,Cut-In
4014,4064,53,Car Following
4015,4065,55,Car Following
4016,4066,55,Car Following
4017,4067,55,Car Following
4018,4068,55,Car Following
4019,4069,55,Car Following
4020,4070,54,Car Following
4021,4071,54,Car Following
4022,4072,55,Car Following
4023,4073,56,Car Following
4024,4074,56,Car Following
4025,4075,56,Car Following
4026,4076,56,Car Following
4027,4077,55,Car Following
4028,4078,55,Car Following
4029,4079,55,Car Following
4030,4080,55,Car Following
4031,4081,55,Car Following
4032,4082,55,Car Following
4033,4083,55,Car Following
4034,4084,56,Car Following
4035,4085,56,Car Following
4036,4086,55,Car Following
4037,4087,55,Car Following
4038,4088,55,Car Following
4039,4089,56,Car Following
4040,4090,57,Car Following
4041,4091,57,Car Following
4042,4092,57,Car Following
4043,4093,57,Car Following
4044,4094,57,Car Following
4045,4095,57,Car Following
4046,4096,56,Car Following
4047,4097,55,Car Following
4048,4098,57,Car Following
4049,4099,57,Car Following
4050,4100,57,Car Following
4051,4101,57,Car Following
4052,4102,57,Car Following
4053,4103,57,Cut-In
4054,4104,58,Cut-In
4055,4105,58,Cut-In
4056,4106,58,Cut-In
4057,4107,58,Cut-In
4058,4108,57,Cut-In
4059,4109,57,Cut-In
4060,4110,57,Cut-In
4061,4111,57,Cut-In
4062,4112,57,Cut-In
4063,4113,56,Cut-In
4064,4114,56,Cut-In
4065,4115,56,Cut-In
4066,4116,57,Cut-In
4067,4117,57,Cut-In
4068,4118,57,Cut-In
4069,4119,57,Cut-In
4070,4120,56,Cut-In
4071,4121,56,Cut-In
4072,4122,56,Cut-In
4073,4123,56,Cut-In
4074,4124,56,Cut-In
4075,4125,57,Cut-In
4076,4126,57,Cut-In
4077,4127,57,Cut-In
4078,4128,56,Cut-In
4079,4129,56,Cut-In
4080,4130,56,Cut-In
4081,4131,56,Cut-In
4082,4132,56,Cut-In
4083,4133,56,Cut-In
4084,4134,56,Cut-In
4085,4135,56,Cut-In
4086,4136,56,Cut-In
4087,4137,56,Cut-In
4088,4138,56,Cut-In
4089,4139,56,Cut-In
4090,4140,55,Cut-In
4091,4141,55,Cut-In
4092,4142,55,Cut-In
4093,4143,55,Cut-In
4094,4144,56,Cut-In
4095,4145,55,Cut-In
4096,4146,55,Cut-In
4097,4147,55,Cut-In
4098,4148,54,Cut-In
4099,4149,53,Cut-In
4100,4150,53,Cut-In
4101,4151,53,Cut-In
4102,4152,54,Cut-In
4103,4153,54,Cut-In
4104,4154,54,Cut-In
4105,4155,54,Cut-In
4106,4156,54,Cut-In
4107,4157,54,Cut-In
4108,4158,54,Cut-In
4109,4159,54,Cut-In
4110,4160,54,Cut-In
4111,4161,55,Cut-In
4112,4162,54,Cut-In
4113,4163,54,Cut-In
4114,4164,54,Cut-In
4115,4165,53,Cut-In
4116,4166,53,Cut-In
4117,4167,52,Cut-In
4118,4168,52,Cut-In
4119,4169,52,Cut-In
4120,4170,52,Cut-In
4121,4171,52,Cut-In
4122,4172,53,Cut-In
4123,4173,53,Cut-In
4124,4174,53,Cut-In
4125,4175,53,Cut-In
4126,4176,53,Cut-In
4127,4177,53,Cut-In
4128,4178,53,Cut-In
4129,4179,53,Cut-In
4130,4180,52,Cut-In
4131,4181,52,Cut-In
4132,4182,52,Cut-In
4133,4183,52,Cut-In
4134,4184,52,Cut-In
4135,4185,52,Cut-In
4136,4186,53,Cut-In
4137,4187,53,Cut-In
4138,4188,53,Cut-In
4139,4189,53,Car Following
4140,4190,53,Car Following
4141,4191,54,Car Following
4142,4192,53,Car Following
4143,4193,53,Car Following
4144,4194,53,Car Following
4145,4195,53,Car Following
4146,4196,53,Car Following
4147,4197,53,Car Following
4148,4198,53,Car Following
4149,4199,52,Car Following
4150,4200,52,Car Following
4151,4201,52,Car Following
4152,4202,52,Car Following
4153,4203,52,Car Following
4154,4204,52,Car Following
4155,4205,52,Car Following
4156,4206,53,Car Following
4157,4207,53,Car Following
4158,4208,53,Car Following
4159,4209,54,Car Following
4160,4210,54,Car Following
4161,4211,53,Car Following
4162,4212,53,Car Following
4163,4213,54,Car Following
4164,4214,54,Car Following
4165,4215,54,Car Following
4166,4216,53,Car Following
4167,4217,53,Car Following
4168,4218,53,Car Following
4169,4219,52,Car Following
4170,4220,51,Car Following
4171,4221,51,Car Following
4172,4222,51,Car Following
4173,4223,51,Car Following
4174,4224,51,Car Following
4175,4225,51,Car Following
4176,4226,51,Car Following
4177,4227,52,Car Following
4178,4228,52,Car Following
4179,4229,52,Car Following
4180,4230,52,Car Following
4181,4231,52,Car Following
4182,4232,53,Car Following
4183,4233,53,Car Following
4184,4234,53,Car Following
4185,4235,53,Car Following
4186,4236,54,Car Following
4187,4237,54,Car Following
4188,4238,54,Car Following
4189,4239,55,Car Following
4190,4240,55,Car Following
4191,4241,55,Car Following
4192,4242,54,Car Following
4193,4243,54,Car Following
4194,4244,55,Car Following
4195,4245,55,Car Following
4196,4246,55,Car Following
4197,4247,54,Car Following
4198,4248,54,Car Following
4199,4249,54,Car Following
4200,4250,54,Car Following
4201,4251,54,Car Following
4202,4252,54,Car Following
4203,4253,54,Car Following
4204,4254,55,Car Following
4205,4255,55,Car Following
4206,4256,56,Car Following
4207,4257,56,Car Following
4208,4258,57,Car Following
4209,4259,57,Car Following
4210,4260,57,Car Following
4211,4261,56,Car Following
4212,4262,56,Car Following
4213,4263,56,Car Following
4214,4264,56,Car Following
4215,4265,55,Car Following
4216,4266,54,Car Following
4217,4267,53,Car Following
4218,4268,53,Car Following
4219,4269,53,Car Following
4220,4270,53,Car Following
4221,4271,53,Car Following
4222,4272,53,Car Following
4223,4273,53,Car Following
4224,4274,54,Car Following
4225,4275,55,Car Following
4226,4276,55,Car Following
4227,4277,55,Car Following
4228,4278,55,Car Following
4229,4279,56,Car Following
4230,4280,56,Car Following
4231,4281,56,Car Following
4232,4282,56,Car Following
4233,4283,55,Car Following
4234,4284,55,Car Following
4235,4285,55,Car Following
4236,4286,55,Car Following
4237,4287,55,Car Following
4238,4288,55,Car Following
4239,4289,54,Car Following
4240,4290,54,Car Following
4241,4291,54,Car Following
4242,4292,54,Car Following
4243,4293,54,Car Following
4244,4294,54,Car Following
4245,4295,54,Car Following
4246,4296,54,Car Following
4247,4297,55,Car Following
4248,4298,56,Car Following
4249,4299,56,Car Following
4250,4300,55,Car Following
4251,4301,55,Car Following
4252,4302,55,Car Following
4253,4303,55,Car Following
4254,4304,56,Car Following
4255,4305,56,Car Following
4256,4306,56,Car Following
4257,4307,55,Car Following
4258,4308,55,Car Following
4259,4309,55,Car Following
4260,4310,56,Car Following
4261,4311,56,Car Following
4262,4312,56,Car Following
4263,4313,55,Car Following
4264,4314,55,Car Following
4265,4315,55,Car Following
4266,4316,54,Car Following
4267,4317,54,Car Following
4268,4318,54,Car Following
4269,4319,54,Car Following
4270,4320,53,Car Following
4271,4321,54,Car Following
4272,4322,54,Car Following
4273,4323,54,Car Following
4274,4324,54,Car Following
4275,4325,55,Car Following
4276,4326,56,Car Following
4277,4327,56,Car Following
4278,4328,56,Car Following
4279,4329,57,Car Following
4280,4330,57,Car Following
4281,4331,57,Car Following
4282,4332,56,Car Following
4283,4333,56,Car Following
4284,4334,56,Car Following
4285,4335,57,Car Following
4286,4336,57,Car Following
4287,4337,55,Car Following
4288,4338,54,Car Following
4289,4339,54,Car Following
4290,4340,54,Car Following
4291,4341,54,Car Following
4292,4342,55,Car Following
4293,4343,55,Car Following
4294,4344,55,Car Following
4295,4345,55,Car Following
4296,4346,56,Car Following
4297,4347,57,Car Following
4298,4348,57,Car Following
4299,4349,57,Car Following
4300,4350,56,Car Following
4301,4351,57,Car Following
4302,4352,57,Car Following
4303,4353,57,Car Following
4304,4354,56,Car Following
4305,4355,56,Car Following
4306,4356,56,Car Following
4307,4357,57,Car Following
4308,4358,57,Car Following
4309,4359,57,Car Following
4310,4360,57,Car Following
4311,4361,57,Car Following
4312,4362,57,Car Following
4313,4363,58,Car Following
4314,4364,57,Car Following
4315,4365,58,Car Following
4316,4366,58,Car Following
4317,4367,58,Car Following
4318,4368,57,Car Following
4319,4369,57,Car Following
4320,4370,57,Car Following
4321,4371,58,Car Following
4322,4372,58,Car Following
4323,4373,58,Car Following
4324,4374,58,Car Following
4325,4375,58,Car Following
4326,4376,58,Car Following
4327,4377,58,Car Following
4328,4378,58,Car Following
4329,4379,58,Car Following
4330,4380,58,Car Following
4331,4381,58,Car Following
4332,4382,58,Car Following
4333,4383,57,Car Following
4334,4384,57,Car Following
4335,4385,56,Car Following
4336,4386,56,Car Following
4337,4387,56,Car Following
4338,4388,55,Car Following
4339,4389,55,Car Following
4340,4390,55,Car Following
4341,4391,56,Car Following
4342,4392,57,Car Following
4343,4393,57,Car Following
4344,4394,57,Car Following
4345,4395,57,Car Following
4346,4396,57,Car Following
4347,4397,57,Car Following
4348,4398,59,Car Following
4349,4399,59,Car Following
4350,4400,58,Car Following
4351,4401,58,Car Following
4352,4402,58,Car Following
4353,4403,58,Car Following
4354,4404,58,Car Following
4355,4405,59,Car Following
4356,4406,58,Car Following
4357,4407,58,Car Following
4358,4408,59,Car Following
4359,4409,59,Car Following
4360,4410,57,Car Following
4361,4411,57,Car Following
4362,4412,57,Car Following
4363,4413,58,Car Following
4364,4414,57,Car Following
4365,4415,57,Car Following
4366,4416,57,Car Following
4367,4417,57,Car Following
4368,4418,55,Car Following
4369,4419,55,Car Following
4370,4420,55,Car Following
4371,4421,55,Car Following
4372,4422,55,Car Following
4373,4423,57,Car Following
4374,4424,57,Car Following
4375,4425,57,Car Following
4376,4426,57,Car Following
4377,4427,57,Car Following
4378,4428,57,Car Following
4379,4429,56,Car Following
4380,4430,56,Car Following
4381,4431,56,Car Following
4382,4432,56,Car Following
4383,4433,56,Car Following
4384,4434,56,Car Following
4385,4435,57,Car Following
4386,4436,57,Car Following
4387,4437,57,Car Following
4388,4438,57,Car Following
4389,4439,56,Car Following
4390,4440,57,Car Following
4391,4441,57,Car Following
4392,4442,57,Car Following
4393,4443,57,Car Following
4394,4444,57,Car Following
4395,4445,57,Car Following
4396,4446,57,Car Following
4397,4447,57,Car Following
4398,4448,57,Car Following
4399,4449,58,Car Following
4400,4450,59,Car Following
4401,4451,58,Car Following
4402,4452,58,Car Following
4403,4453,59,Car Following
4404,4454,60,Car Following
4405,4455,59,Car Following
4406,4456,59,Car Following
4407,4457,58,Car Following
4408,4458,57,Car Following
4409,4459,57,Car Following
4410,4460,57,Car Following
4411,4461,58,Car Following
4412,4462,59,Car Following
4413,4463,59,Car Following
4414,4464,59,Car Following
4415,4465,59,Car Following
4416,4466,59,Car Following
4417,4467,59,Car Following
4418,4468,58,Car Following
4419,4469,61,Car Following
4420,4470,60,Car Following
4421,4471,60,Car Following
4422,4472,60,Car Following
4423,4473,59,Car Following
4424,4474,59,Car Following
4425,4475,58,Car Following
4426,4476,57,Car Following
4427,4477,58,Car Following
4428,4478,57,Car Following
4429,4479,57,Car Following
4430,4480,57,Car Following
4431,4481,57,Car Following
4432,4482,57,Car Following
4433,4483,58,Car Following
4434,4484,57,Car Following
4435,4485,56,Car Following
4436,4486,56,Car Following
4437,4487,57,Car Following
4438,4488,57,Car Following
4439,4489,57,Car Following
4440,4490,57,Car Following
4441,4491,57,Car Following
4442,4492,57,Car Following
4443,4493,57,Car Following
4444,4494,57,Car Following
4445,4495,57,Car Following
4446,4496,57,Car Following
4447,4497,56,Car Following
4448,4498,55,Car Following
4449,4499,54,Car Following
4450,4500,55,Car Following
4451,4501,57,Car Following
4452,4502,57,Car Following
4453,4503,57,Car Following
4454,4504,57,Car Following
4455,4505,58,Car Following
4456,4506,57,Car Following
4457,4507,58,Car Following
4458,4508,57,Car Following
4459,4509,56,Cut-In
4460,4510,56,Cut-In
4461,4511,56,Cut-In
4462,4512,56,Cut-In
4463,4513,56,Cut-In
4464,4514,56,Cut-In
4465,4515,56,Cut-In
4466,4516,56,Cut-In
4467,4517,55,Cut-In
4468,4518,55,Cut-In
4469,4519,55,Cut-In
4470,4520,55,Cut-In
4471,4521,56,Cut-In
4472,4522,55,Cut-In
4473,4523,54,Cut-In
4474,4524,54,Cut-In
4475,4525,55,Cut-In
4476,4526,55,Cut-In
4477,4527,55,Cut-In
4478,4528,55,Cut-In
4479,4529,56,Cut-In
4480,4530,56,Cut-In
4481,4531,55,Cut-In
4482,4532,55,Cut-In
4483,4533,55,Cut-In
4484,4534,55,Cut-In
4485,4535,56,Cut-In
4486,4536,56,Cut-In
4487,4537,56,Cut-In
4488,4538,57,Cut-In
4489,4539,57,Cut-In
4490,4540,56,Cut-In
4491,4541,56,Cut-In
4492,4542,55,Cut-In
4493,4543,55,Cut-In
4494,4544,55,Cut-In
4495,4545,54,Cut-In
4496,4546,54,Cut-In
4497,4547,54,Cut-In
4498,4548,55,Cut-In
4499,4549,55,Cut-In
4500,4550,56,Cut-In
4501,4551,56,Cut-In
4502,4552,56,Cut-In
4503,4553,55,Cut-In
4504,4554,54,Cut-In
4505,4555,54,Cut-In
4506,4556,55,Cut-In
4507,4557,55,Cut-In
4508,4558,55,Cut-In
4509,4559,54,Cut-In
4510,4560,54,Cut-In
4511,4561,53,Cut-In
4512,4562,53,Cut-In
4513,4563,54,Cut-In
4514,4564,54,Cut-In
4515,4565,54,Car Following
4516,4566,55,Car Following
4517,4567,54,Car Following
4518,4568,54,Car Following
4519,4569,54,Car Following
4520,4570,54,Car Following
4521,4571,54,Car Following
4522,4572,54,Car Following
4523,4573,54,Car Following
4524,4574,54,Car Following
4525,4575,54,Car Following
4526,4576,54,Car Following
4527,4577,54,Car Following
4528,4578,54,Car Following
4529,4579,54,Car Following
4530,4580,54,Car Following
4531,4581,54,Car Following
4532,4582,52,Car Following
4533,4583,52,Car Following
4534,4584,52,Car Following
4535,4585,54,Car Following
4536,4586,54,Car Following
4537,4587,53,Car Following
4538,4588,52,Car Following
4539,4589,52,Car Following
4540,4590,52,Car Following
4541,4591,52,Car Following
4542,4592,52,Car Following
4543,4593,51,Car Following
4544,4594,51,Car Following
4545,4595,51,Car Following
4546,4596,51,Car Following
4547,4597,50,Car Following
4548,4598,50,Car Following
4549,4599,50,Car Following
4550,4600,51,Car Following
4551,4601,51,Car Following
4552,4602,53,Car Following
4553,4603,52,Car Following
4554,4604,53,Car Following
4555,4605,53,Car Following
4556,4606,54,Car Following
4557,4607,54,Car Following
4558,4608,54,Car Following
4559,4609,55,Car Following
4560,4610,55,Car Following
4561,4611,54,Car Following
4562,4612,54,Car Following
4563,4613,54,Car Following
4564,4614,53,Car Following
4565,4615,53,Car Following
4566,4616,53,Car Following
4567,4617,53,Car Following
4568,4618,52,Car Following
4569,4619,52,Car Following
4570,4620,52,Car Following
4571,4621,53,Car Following
4572,4622,53,Car Following
4573,4623,53,Car Following
4574,4624,53,Car Following
4575,4625,53,Car Following
4576,4626,53,Car Following
4577,4627,53,Car Following
4578,4628,53,Car Following
4579,4629,52,Car Following
4580,4630,52,Car Following
4581,4631,52,Car Following
4582,4632,51,Car Following
4583,4633,51,Car Following
4584,4634,50,Car Following
4585,4635,50,Car Following
4586,4636,50,Car Following
4587,4637,50,Car Following
4588,4638,50,Car Following
4589,4639,50,Car Following
4590,4640,51,Car Following
4591,4641,51,Car Following
4592,4642,53,Car Following
4593,4643,51,Car Following
4594,4644,52,Car Following
4595,4645,51,Car Following
4596,4646,51,Car Following
4597,4647,52,Car Following
4598,4648,52,Car Following
4599,4649,51,Car Following
4600,4650,51,Car Following
4601,4651,51,Car Following
4602,4652,51,Car Following
4603,4653,51,Car Following
4604,4654,50,Car Following
4605,4655,50,Car Following
4606,4656,52,Car Following
4607,4657,52,Car Following
4608,4658,52,Car Following
4609,4659,50,Car Following
4610,4660,49,Car Following
4611,4661,49,Car Following
4612,4662,49,Car Following
4613,4663,48,Car Following
4614,4664,48,Car Following
4615,4665,48,Car Following
4616,4666,49,Car Following
4617,4667,50,Car Following
4618,4668,49,Car Following
4619,4669,48,Car Following
4620,4670,48,Car Following
4621,4671,48,Car Following
4622,4672,48,Car Following
4623,4673,48,Car Following
4624,4674,48,Car Following
4625,4675,47,Car Following
4626,4676,47,Car Following
4627,4677,47,Car Following
4628,4678,47,Car Following
4629,4679,47,Cut-In
4630,4680,48,Cut-In
4631,4681,49,Cut-In
4632,4682,49,Cut-In
4633,4683,49,Cut-In
4634,4684,48,Cut-In
4635,4685,48,Cut-In
4636,4686,48,Cut-In
4637,4687,48,Cut-In
4638,4688,48,Cut-In
4639,4689,48,Cut-In
4640,4690,47,Cut-In
4641,4691,47,Cut-In
4642,4692,47,Cut-In
4643,4693,47,Cut-In
4644,4694,46,Cut-In
4645,4695,46,Cut-In
4646,4696,46,Cut-In
4647,4697,46,Cut-In
4648,4698,46,Cut-In
4649,4699,46,Cut-In
4650,4700,46,Cut-In
4651,4701,46,Cut-In
4652,4702,46,Cut-In
4653,4703,47,Cut-In
4654,4704,49,Cut-In
4655,4705,49,Cut-In
4656,4706,49,Cut-In
4657,4707,47,Cut-In
4658,4708,47,Cut-In
4659,4709,46,Cut-In
4660,4710,46,Cut-In
4661,4711,46,Cut-In
4662,4712,46,Cut-In
4663,4713,46,Cut-In
4664,4714,46,Cut-In
4665,4715,46,Cut-In
4666,4716,46,Cut-In
4667,4717,46,Cut-In
4668,4718,46,Cut-In
4669,4719,47,Cut-In
4670,4720,47,Cut-In
4671,4721,48,Cut-In
4672,4722,47,Cut-In
4673,4723,47,Cut-In
4674,4724,48,Cut-In
4675,4725,48,Cut-In
4676,4726,46,Cut-In
4677,4727,46,Cut-In
4678,4728,46,Cut-In
4679,4729,45,Cut-In
4680,4730,45,Cut-In
4681,4731,44,Cut-In
4682,4732,43,Cut-In
4683,4733,43,Cut-In
4684,4734,43,Cut-In
4685,4735,43,Cut-In
4686,4736,43,Cut-In
4687,4737,43,Cut-In
4688,4738,43,Cut-In
4689,4739,43,Cut-In
4690,4740,43,Cut-In
4691,4741,43,Cut-In
4692,4742,43,Cut-In
4693,4743,43,Cut-In
4694,4744,43,Cut-In
4695,4745,45,Cut-In
4696,4746,44,Cut-In
4697,4747,44,Cut-In
4698,4748,44,Cut-In
4699,4749,44,Cut-In
4700,4750,44,Cut-In
4701,4751,44,Cut-In
4702,4752,44,Cut-In
4703,4753,44,Cut-In
4704,4754,44,Cut-In
4705,4755,45,Cut-In
4706,4756,45,Cut-In
4707,4757,44,Cut-In
4708,4758,44,Cut-In
4709,4759,44,Cut-In
4710,4760,45,Cut-In
4711,4761,45,Cut-In
4712,4762,44,Cut-In
4713,4763,45,Cut-In
4714,4764,44,Cut-In
4715,4765,44,Cut-In
4716,4766,43,Cut-In
4717,4767,43,Cut-In
4718,4768,42,Cut-In
4719,4769,42,Cut-In
4720,4770,41,Cut-In
4721,4771,41,Cut-In
4722,4772,41,Cut-In
4723,4773,42,Cut-In
4724,4774,42,Cut-In
4725,4775,42,Car Following
4726,4776,42,Car Following
4727,4777,42,Car Following
4728,4778,43,Car Following
4729,4779,43,Car Following
4730,4780,43,Car Following
4731,4781,44,Car Following
4732,4782,44,Car Following
4733,4783,44,Car Following
4734,4784,44,Car Following
4735,4785,44,Car Following
4736,4786,43,Car Following
4737,4787,43,Car Following
4738,4788,42,Car Following
4739,4789,42,Car Following
4740,4790,42,Car Following
4741,4791,41,Car Following
4742,4792,41,Car Following
4743,4793,41,Car Following
4744,4794,41,Car Following
4745,4795,42,Car Following
4746,4796,42,Car Following
4747,4797,42,Car Following
4748,4798,42,Car Following
4749,4799,42,Car Following
4750,4800,42,Car Following
4751,4801,43,Car Following
4752,4802,43,Car Following
4753,4803,44,Car Following
4754,4804,43,Car Following
4755,4805,43,Car Following
4756,4806,43,Car Following
4757,4807,43,Car Following
4758,4808,44,Car Following
4759,4809,43,Car Following
4760,4810,42,Car Following
4761,4811,41,Car Following
4762,4812,41,Car Following
4763,4813,41,Car Following
4764,4814,41,Car Following
4765,4815,41,Car Following
4766,4816,41,Car Following
4767,4817,42,Car Following
4768,4818,43,Car Following
4769,4819,43,Car Following
4770,4820,43,Car Following
4771,4821,43,Car Following
4772,4822,44,Car Following
4773,4823,43,Car Following
4774,4824,43,Car Following
4775,4825,43,Car Following
4776,4826,42,Car Following
4777,4827,43,Car Following
4778,4828,43,Car Following
4779,4829,43,Car Following
4780,4830,42,Car Following
4781,4831,42,Car Following
4782,4832,42,Car Following
4783,4833,41,Car Following
4784,4834,42,Car Following
4785,4835,42,Car Following
4786,4836,42,Car Following
4787,4837,43,Car Following
4788,4838,43,Car Following
4789,4839,43,Car Following
4790,4840,43,Car Following
4791,4841,44,Car Following
4792,4842,44,Car Following
4793,4843,44,Car Following
4794,4844,44,Car Following
4795,4845,44,Car Following
4796,4846,43,Car Following
4797,4847,42,Car Following
4798,4848,42,Car Following
4799,4849,43,Car Following
4800,4850,43,Car Following
4801,4851,43,Car Following
4802,4852,43,Car Following
4803,4853,43,Car Following
4804,4854,42,Car Following
4805,4855,43,Car Following
4806,4856,43,Car Following
4807,4857,43,Car Following
4808,4858,43,Car Following
4809,4859,43,Car Following
4810,4860,42,Car Following
4811,4861,43,Car Following
4812,4862,42,Car Following
4813,4863,42,Car Following
4814,4864,42,Car Following
4815,4865,42,Car Following
4816,4866,41,Car Following
4817,4867,41,Car Following
4818,4868,41,Car Following
4819,4869,41,Car Following
4820,4870,41,Car Following
4821,4871,41,Car Following
4822,4872,41,Car Following
4823,4873,41,Car Following
4824,4874,41,Car Following
4825,4875,41,Car Following
4826,4876,42,Car Following
4827,4877,42,Cut-In
4828,4878,42,Cut-In
4829,4879,43,Cut-In
4830,4880,44,Cut-In
4831,4881,43,Cut-In
4832,4882,43,Cut-In
4833,4883,43,Cut-In
4834,4884,43,Cut-In
4835,4885,43,Cut-In
4836,4886,43,Cut-In
4837,4887,42,Cut-In
4838,4888,42,Cut-In
4839,4889,41,Cut-In
4840,4890,41,Cut-In
4841,4891,41,Cut-In
4842,4892,42,Cut-In
4843,4893,42,Cut-In
4844,4894,41,Cut-In
4845,4895,41,Cut-In
4846,4896,41,Cut-In
4847,4897,41,Cut-In
4848,4898,41,Cut-In
4849,4899,41,Cut-In
4850,4900,41,Cut-In
4851,4901,41,Cut-In
4852,4902,40,Cut-In
4853,4903,40,Cut-In
4854,4904,40,Cut-In
4855,4905,40,Cut-In
4856,4906,40,Cut-In
4857,4907,39,Cut-In
4858,4908,40,Cut-In
4859,4909,41,Cut-In
4860,4910,41,Cut-In
4861,4911,41,Cut-In
4862,4912,42,Cut-In
4863,4913,43,Cut-In
4864,4914,43,Cut-In
4865,4915,43,Cut-In
4866,4916,43,Cut-In
4867,4917,43,Cut-In
4868,4918,42,Cut-In
4869,4919,42,Cut-In
4870,4920,42,Cut-In
4871,4921,42,Cut-In
4872,4922,42,Cut-In
4873,4923,43,Cut-In
4874,4924,43,Cut-In
4875,4925,43,Cut-In
4876,4926,43,Cut-In
4877,4927,43,Cut-In
4878,4928,44,Cut-In
4879,4929,44,Cut-In
4880,4930,44,Cut-In
4881,4931,44,Cut-In
4882,4932,44,Cut-In
4883,4933,43,Cut-In
4884,4934,44,Cut-In
4885,4935,43,Cut-In
4886,4936,44,Cut-In
4887,4937,43,Cut-In
4888,4938,43,Cut-In
4889,4939,44,Cut-In
4890,4940,44,Cut-In
4891,4941,44,Cut-In
4892,4942,44,Cut-In
4893,4943,44,Cut-In
4894,4944,44,Cut-In
4895,4945,44,Cut-In
4896,4946,44,Cut-In
4897,4947,43,Cut-In
4898,4948,43,Cut-In
4899,4949,42,Cut-In
4900,4950,42,Cut-In
4901,4951,43,Cut-In
4902,4952,43,Cut-In
4903,4953,44,Cut-In
4904,4954,44,Cut-In
4905,4955,45,Cut-In
4906,4956,45,Cut-In
4907,4957,44,Car Following
4908,4958,44,Car Following
4909,4959,44,Car Following
4910,4960,44,Car Following
4911,4961,43,Car Following
4912,4962,43,Car Following
4913,4963,43,Car Following
4914,4964,43,Car Following
4915,4965,43,Car Following
4916,4966,43,Car Following
4917,4967,43,Car Following
4918,4968,44,Car Following
4919,4969,43,Car Following
4920,4970,43,Car Following
4921,4971,43,Car Following
4922,4972,43,Car Following
4923,4973,44,Car Following
4924,4974,45,Car Following
4925,4975,45,Car Following
4926,4976,45,Car Following
4927,4977,45,Car Following
4928,4978,45,Car Following
4929,4979,45,Car Following
4930,4980,45,Cut-In
4931,4981,45,Cut-In
4932,4982,45,Cut-In
4933,4983,44,Cut-In
4934,4984,44,Cut-In
4935,4985,43,Cut-In
4936,4986,44,Cut-In
4937,4987,43,Cut-In
4938,4988,42,Cut-In
4939,4989,43,Cut-In
4940,4990,43,Cut-In
4941,4991,43,Cut-In
4942,4992,43,Cut-In
4943,4993,43,Cut-In
4944,4994,44,Cut-In
4945,4995,44,Cut-In
4946,4996,44,Cut-In
4947,4997,43,Cut-In
4948,4998,43,Cut-In
4949,4999,44,Cut-In
4950,5000,44,Cut-In
4951,5001,44,Cut-In
4952,5002,44,Cut-In
4953,5003,44,Cut-In
4954,5004,44,Cut-In
4955,5005,44,Cut-In
4956,5006,42,Cut-In
4957,5007,42,Cut-In
4958,5008,42,Cut-In
4959,5009,41,Cut-In
4960,5010,42,Cut-In
4961,5011,42,Cut-In
4962,5012,42,Cut-In
4963,5013,43,Cut-In
4964,5014,43,Cut-In
4965,5015,43,Cut-In
4966,5016,43,Cut-In
4967,5017,43,Cut-In
4968,5018,43,Cut-In
4969,5019,43,Cut-In
4970,5020,43,Cut-In
4971,5021,43,Cut-In
4972,5022,43,Cut-In
4973,5023,43,Cut-In
4974,5024,43,Cut-In
4975,5025,43,Cut-In
4976,5026,42,Cut-In
4977,5027,42,Cut-In
4978,5028,41,Cut-In
4979,5029,41,Cut-In
4980,5030,42,Car Following
4981,5031,42,Car Following
4982,5032,42,Car Following
4983,5033,42,Car Following
4984,5034,42,Car Following
4985,5035,42,Car Following
4986,5036,42,Car Following
4987,5037,43,Car Following
4988,5038,43,Car Following
4989,5039,43,Car Following
4990,5040,43,Car Following
4991,5041,42,Car Following
4992,5042,42,Car Following
4993,5043,42,Car Following
4994,5044,40,Car Following
4995,5045,39,Car Following
4996,5046,39,Car Following
4997,5047,39,Car Following
4998,5048,40,Car Following
4999,5049,40,Car Following
5000,5050,41,Car Following
5001,5051,40,Car Following
5002,5052,40,Car Following
5003,5053,40,Car Following
5004,5054,40,Car Following
5005,5055,40,Car Following
5006,5056,40,Car Following
5007,5057,40,Car Following
5008,5058,40,Car Following
5009,5059,40,Car Following
5010,5060,40,Car Following
5011,5061,40,Car Following
5012,5062,40,Car Following
5013,5063,40,Car Following
5014,5064,41,Car Following
5015,5065,41,Car Following
5016,5066,41,Car Following
5017,5067,41,Car Following
5018,5068,42,Car Following
